Time,Temp,Duty
139940,31.2,0.8
139950,31.2,0.8
139960,31.2,0.8
139970,31.2,0.8
139980,31.2,0.8
139990,31.2,0.8
140000,31.2,0.8
140010,31.3,0.8
140020,31.3,0.8
140030,31.3,0.8
140040,31.3,0.8
140050,31.3,0.8
140060,31.3,0.8
140070,31.3,0.8
140080,31.3,0.8
140090,31.3,0.8
140100,31.3,0.8
140110,31.3,0.8
140120,31.3,0.8
140130,31.3,0.8
140140,31.3,0.8
140150,31.3,0.8
140160,31.3,0.8
140170,31.3,0.8
140180,31.3,0.8
140190,31.3,0.8
140200,31.3,0.8
140210,31.3,0.8
140220,31.3,0.8
140230,31.3,0.8
140240,31.3,0.8
140250,31.3,0.8
140260,31.3,0.8
140270,31.3,0.8
140280,31.3,0.8
140290,31.3,0.8
140300,31.3,0.8
140310,31.3,0.8
140320,31.3,0.8
140330,31.3,0.8
140340,31.3,0.8
140350,31.3,0.8
140360,31.3,0.8
140370,31.3,0.8
140380,31.4,0.8
140390,31.4,0.8
140400,31.4,0.8
140410,31.4,0.8
140420,31.4,0.8
140430,31.4,0.8
140440,31.4,0.8
140450,31.4,0.8
140460,31.4,0.8
140470,31.4,0.8
140480,31.4,0.8
140490,31.4,0.8
140500,31.4,0.8
140510,31.4,0.8
140520,31.4,0.8
140530,31.4,0.8
140540,31.4,0.8
140550,31.4,0.8
140560,31.4,0.8
140570,31.4,0.8
140580,31.4,0.8
140590,31.4,0.8
140600,31.4,0.8
140610,31.4,0.8
140620,31.4,0.8
140630,31.4,0.8
140640,31.4,0.8
140650,31.4,0.8
140660,31.4,0.8
140670,31.4,0.8
140680,31.4,0.8
140690,31.4,0.8
140700,31.4,0.8
140710,31.4,0.8
140720,31.4,0.8
140730,31.4,0.8
140740,31.4,0.8
140750,31.4,0.8
140760,31.5,0.8
140770,31.5,0.8
140780,31.5,0.8
140790,31.5,0.8
140800,31.5,0.8
140810,31.5,0.8
140820,31.5,0.8
140830,31.5,0.8
140840,31.5,0.8
140850,31.5,0.8
140860,31.5,0.8
140870,31.5,0.8
140880,31.5,0.8
140890,31.5,0.8
140900,31.5,0.8
140910,31.5,0.8
140920,31.5,0.8
140930,31.5,0.8
140940,31.5,0.8
140950,31.5,0.8
140960,31.5,0.8
140970,31.5,0.8
140980,31.5,0.8
140990,31.5,0.8
141000,31.5,0.8
141010,31.5,0.8
141020,31.5,0.8
141030,31.5,0.8
141040,31.5,0.8
141050,31.5,0.8
141060,31.5,0.8
141070,31.5,0.8
141080,31.5,0.8
141090,31.5,0.8
141100,31.5,0.8
141110,31.5,0.8
141120,31.5,0.8
141130,31.5999985,0.8
141140,31.5999985,0.8
141150,31.5999985,0.8
141160,31.5999985,0.8
141170,31.5999985,0.8
141180,31.5999985,0.8
141190,31.5999985,0.8
141200,31.5999985,0.8
141210,31.5999985,0.8
141220,31.5999985,0.8
141230,31.5999985,0.8
141240,31.5999985,0.8
141250,31.5999985,0.8
141260,31.5999985,0.8
141270,31.5999985,0.8
141280,31.5999985,0.8
141290,31.5999985,0.8
141300,31.5999985,0.8
141310,31.5999985,0.8
141320,31.5999985,0.8
141330,31.5999985,0.8
141340,31.5999985,0.8
141350,31.5999985,0.8
141360,31.5999985,0.8
141370,31.5999985,0.8
141380,31.5999985,0.8
141390,31.5999985,0.8
141400,31.5999985,0.8
141410,31.5999985,0.8
141420,31.5999985,0.8
141430,31.5999985,0.8
141440,31.5999985,0.8
141450,31.5999985,0.8
141460,31.5999985,0.8
141470,31.5999985,0.8
141480,31.5999985,0.8
141490,31.6999989,0.8
141500,31.6999989,0.8
141510,31.6999989,0.8
141520,31.6999989,0.8
141530,31.6999989,0.8
141540,31.6999989,0.8
141550,31.6999989,0.8
141560,31.6999989,0.8
141570,31.6999989,0.8
141580,31.6999989,0.8
141590,31.6999989,0.8
141600,31.6999989,0.8
141610,31.6999989,0.8
141620,31.6999989,0.8
141630,31.6999989,0.8
141640,31.6999989,0.8
141650,31.6999989,0.8
141660,31.6999989,0.8
141670,31.6999989,0.8
141680,31.6999989,0.8
141690,31.6999989,0.8
141700,31.6999989,0.8
141710,31.6999989,0.8
141720,31.6999989,0.8
141730,31.6999989,0.8
141740,31.6999989,0.8
141750,31.6999989,0.8
141760,31.6999989,0.8
141770,31.6999989,0.8
141780,31.6999989,0.8
141790,31.6999989,0.8
141800,31.6999989,0.8
141810,31.6999989,0.8
141820,31.6999989,0.8
141830,31.6999989,0.8
141840,31.6999989,0.8
141850,31.6999989,0.8
141860,31.8,0.8
141870,31.8,0.8
141880,31.8,0.8
141890,31.8,0.8
141900,31.8,0.8
141910,31.8,0.8
141920,31.8,0.8
141930,31.8,0.8
141940,31.8,0.8
141950,31.8,0.8
141960,31.8,0.8
141970,31.8,0.8
141980,31.8,0.8
141990,31.8,0.8
142000,31.8,0.8
142010,31.8,0.8
142020,31.8,0.8
142030,31.8,0.8
142040,31.8,0.8
142050,31.8,0.8
142060,31.8,0.8
142070,31.8,0.8
142080,31.8,0.8
142090,31.8,0.8
142100,31.8,0.8
142110,31.8,0.8
142120,31.8,0.8
142130,31.8,0.8
142140,31.8,0.8
142150,31.8,0.8
142160,31.8,0.8
142170,31.8,0.8
142180,31.8,0.8
142190,31.8,0.8
142200,31.8,0.8
142210,31.8,0.8
142220,31.8,0.8
142230,31.8,0.8
142240,31.8999977,0.8
142250,31.8999977,0.8
142260,31.8999977,0.8
142270,31.8999977,0.8
142280,31.8999977,0.8
142290,31.8999977,0.8
142300,31.8999977,0.8
142310,31.8999977,0.8
142320,31.8999977,0.8
142330,31.8999977,0.8
142340,31.8999977,0.8
142350,31.8999977,0.8
142360,31.8999977,0.8
142370,31.8999977,0.8
142380,31.8999977,0.8
142390,31.8999977,0.8
142400,31.8999977,0.8
142410,31.8999977,0.8
142420,31.8999977,0.8
142430,31.8999977,0.8
142440,31.8999977,0.8
142450,31.8999977,0.8
142460,31.8999977,0.8
142470,31.8999977,0.8
142480,31.8999977,0.8
142490,31.8999977,0.8
142500,31.8999977,0.8
142510,31.8999977,0.8
142520,31.8999977,0.8
142530,31.8999977,0.8
142540,31.8999977,0.8
142550,31.8999977,0.8
142560,31.8999977,0.8
142570,31.8999977,0.8
142580,31.8999977,0.8
142590,31.8999977,0.8
142600,31.8999977,0.8
142610,32,0.8
142620,32,0.8
142630,32,0.8
142640,32,0.8
142650,32,0.8
142660,32,0.8
142670,32,0.8
142680,32,0.8
142690,32,0.8
142700,32,0.8
142710,32,0.8
142720,32,0.8
142730,32,0.8
142740,32,0.8
142750,32,0.8
142760,32,0.8
142770,32,0.8
142780,32,0.8
142790,32,0.8
142800,32,0.8
142810,32,0.8
142820,32,0.8
142830,32,0.8
142840,32,0.8
142850,32,0.8
142860,32,0.8
142870,32,0.8
142880,32,0.8
142890,32,0.8
142900,32,0.8
142910,32,0.8
142920,32,0.8
142930,32,0.8
142940,32,0.8
142950,32,0.8
142960,32,0.8
142970,32,0.8
142980,32.1000023,0.8
142990,32.1000023,0.8
143000,32.1000023,0.8
143010,32.1000023,0.8
143020,32.1000023,0.8
143030,32.1000023,0.8
143040,32.1000023,0.8
143050,32.1000023,0.8
143060,32.1000023,0.8
143070,32.1000023,0.8
143080,32.1000023,0.8
143090,32.1000023,0.8
143100,32.1000023,0.8
143110,32.1000023,0.8
143120,32.1000023,0.8
143130,32.1000023,0.8
143140,32.1000023,0.8
143150,32.1000023,0.8
143160,32.1000023,0.8
143170,32.1000023,0.8
143180,32.1000023,0.8
143190,32.1000023,0.8
143200,32.1000023,0.8
143210,32.1000023,0.8
143220,32.1000023,0.8
143230,32.1000023,0.8
143240,32.1000023,0.8
143250,32.1000023,0.8
143260,32.1000023,0.8
143270,32.1000023,0.8
143280,32.1000023,0.8
143290,32.1000023,0.8
143300,32.1000023,0.8
143310,32.1000023,0.8
143320,32.1000023,0.8
143330,32.1000023,0.8
143340,32.1000023,0.8
143350,32.2,0.8
143360,32.2,0.8
143370,32.2,0.8
143380,32.2,0.8
143390,32.2,0.8
143400,32.2,0.8
143410,32.2,0.8
143420,32.2,0.8
143430,32.2,0.8
143440,32.2,0.8
143450,32.2,0.8
143460,32.2,0.8
143470,32.2,0.8
143480,32.2,0.8
143490,32.2,0.8
143500,32.2,0.8
143510,32.2,0.8
143520,32.2,0.8
143530,32.2,0.8
143540,32.2,0.8
143550,32.2,0.8
143560,32.2,0.8
143570,32.2,0.8
143580,32.2,0.8
143590,32.2,0.8
143600,32.2,0.8
143610,32.2,0.8
143620,32.2,0.8
143630,32.2,0.8
143640,32.2,0.8
143650,32.2,0.8
143660,32.2,0.8
143670,32.2,0.8
143680,32.2,0.8
143690,32.2,0.8
143700,32.2,0.8
143710,32.2,0.8
143720,32.3,0.8
143730,32.3,0.8
143740,32.3,0.8
143750,32.3,0.8
143760,32.3,0.8
143770,32.3,0.8
143780,32.3,0.8
143790,32.3,0.8
143800,32.3,0.8
143810,32.3,0.8
143820,32.3,0.8
143830,32.3,0.8
143840,32.3,0.8
143850,32.3,0.8
143860,32.3,0.8
143870,32.3,0.8
143880,32.3,0.8
143890,32.3,0.8
143900,32.3,0.8
143910,32.3,0.8
143920,32.3,0.8
143930,32.3,0.8
143940,32.3,0.8
143950,32.3,0.8
143960,32.3,0.8
143970,32.3,0.8
143980,32.3,0.8
143990,32.3,0.8
144000,32.3,0.8
144010,32.3,0.8
144020,32.3,0.8
144030,32.3,0.8
144040,32.3,0.8
144050,32.3,0.8
144060,32.3,0.8
144070,32.3,0.8
144080,32.3,0.8
144090,32.4,0.8
144100,32.4,0.8
144110,32.4,0.8
144120,32.4,0.8
144130,32.4,0.8
144140,32.4,0.8
144150,32.4,0.8
144160,32.4,0.8
144170,32.4,0.8
144180,32.4,0.8
144190,32.4,0.8
144200,32.4,0.8
144210,32.4,0.8
144220,32.4,0.8
144230,32.4,0.8
144240,32.4,0.8
144250,32.4,0.8
144260,32.4,0.8
144270,32.4,0.8
144280,32.4,0.8
144290,32.4,0.8
144300,32.4,0.8
144310,32.4,0.8
144320,32.4,0.8
144330,32.4,0.8
144340,32.4,0.8
144350,32.4,0.8
144360,32.4,0.8
144370,32.4,0.8
144380,32.4,0.8
144390,32.4,0.8
144400,32.4,0.8
144410,32.4,0.8
144420,32.4,0.8
144430,32.4,0.8
144440,32.4,0.8
144450,32.4,0.8
144460,32.4,0.8
144470,32.5,0.8
144480,32.5,0.8
144490,32.5,0.8
144500,32.5,0.8
144510,32.5,0.8
144520,32.5,0.8
144530,32.5,0.8
144540,32.5,0.8
144550,32.5,0.8
144560,32.5,0.8
144570,32.5,0.8
144580,32.5,0.8
144590,32.5,0.8
144600,32.5,0.8
144610,32.5,0.8
144620,32.5,0.8
144630,32.5,0.8
144640,32.5,0.8
144650,32.5,0.8
144660,32.5,0.8
144670,32.5,0.8
144680,32.5,0.8
144690,32.5,0.8
144700,32.5,0.8
144710,32.5,0.8
144720,32.5,0.8
144730,32.5,0.8
144740,32.5,0.8
144750,32.5,0.8
144760,32.5,0.8
144770,32.5,0.8
144780,32.5,0.8
144790,32.5,0.8
144800,32.5,0.8
144810,32.5,0.8
144820,32.5,0.8
144830,32.5,0.8
144840,32.6,0.8
144850,32.6,0.8
144860,32.6,0.8
144870,32.6,0.8
144880,32.6,0.8
144890,32.6,0.8
144900,32.6,0.8
144910,32.6,0.8
144920,32.6,0.8
144930,32.6,0.8
144940,32.6,0.8
144950,32.6,0.8
144960,32.6,0.8
144970,32.6,0.8
144980,32.6,0.8
144990,32.6,0.8
145000,32.6,0.8
145010,32.6,0.8
145020,32.6,0.8
145030,32.6,0.8
145040,32.6,0.8
145050,32.6,0.8
145060,32.6,0.8
145070,32.6,0.8
145080,32.6,0.8
145090,32.6,0.8
145100,32.6,0.8
145110,32.6,0.8
145120,32.6,0.8
145130,32.6,0.8
145140,32.6,0.8
145150,32.6,0.8
145160,32.6,0.8
145170,32.6,0.8
145180,32.6,0.8
145190,32.6,0.8
145200,32.7,0.8
145210,32.7,0.8
145220,32.7,0.8
145230,32.7,0.8
145240,32.7,0.8
145250,32.7,0.8
145260,32.7,0.8
145270,32.7,0.8
145280,32.7,0.8
145290,32.7,0.8
145300,32.7,0.8
145310,32.7,0.8
145320,32.7,0.8
145330,32.7,0.8
145340,32.7,0.8
145350,32.7,0.8
145360,32.7,0.8
145370,32.7,0.8
145380,32.7,0.8
145390,32.7,0.8
145400,32.7,0.8
145410,32.7,0.8
145420,32.7,0.8
145430,32.7,0.8
145440,32.7,0.8
145450,32.7,0.8
145460,32.7,0.8
145470,32.7,0.8
145480,32.7,0.8
145490,32.7,0.8
145500,32.7,0.8
145510,32.7,0.8
145520,32.7,0.8
145530,32.7,0.8
145540,32.7,0.8
145550,32.7,0.8
145560,32.7,0.8
145570,32.7,0.8
145580,32.8,0.8
145590,32.8,0.8
145600,32.8,0.8
145610,32.8,0.8
145620,32.8,0.8
145630,32.8,0.8
145640,32.8,0.8
145650,32.8,0.8
145660,32.8,0.8
145670,32.8,0.8
145680,32.8,0.8
145690,32.8,0.8
145700,32.8,0.8
145710,32.8,0.8
145720,32.8,0.8
145730,32.8,0.8
145740,32.8,0.8
145750,32.8,0.8
145760,32.8,0.8
145770,32.8,0.8
145780,32.8,0.8
145790,32.8,0.8
145800,32.8,0.8
145810,32.8,0.8
145820,32.8,0.8
145830,32.8,0.8
145840,32.8,0.8
145850,32.8,0.8
145860,32.8,0.8
145870,32.8,0.8
145880,32.8,0.8
145890,32.8,0.8
145900,32.8,0.8
145910,32.8,0.8
145920,32.8,0.8
145930,32.8,0.8
145940,32.8,0.8
145950,32.8999977,0.8
145960,32.8999977,0.8
145970,32.8999977,0.8
145980,32.8999977,0.8
145990,32.8999977,0.8
146000,32.8999977,0.8
146010,32.8999977,0.8
146020,32.8999977,0.8
146030,32.8999977,0.8
146040,32.8999977,0.8
146050,32.8999977,0.8
146060,32.8999977,0.8
146070,32.8999977,0.8
146080,32.8999977,0.8
146090,32.8999977,0.8
146100,32.8999977,0.8
146110,32.8999977,0.8
146120,32.8999977,0.8
146130,32.8999977,0.8
146140,32.8999977,0.8
146150,32.8999977,0.8
146160,32.8999977,0.8
146170,32.8999977,0.8
146180,32.8999977,0.8
146190,32.8999977,0.8
146200,32.8999977,0.8
146210,32.8999977,0.8
146220,32.8999977,0.8
146230,32.8999977,0.8
146240,32.8999977,0.8
146250,32.8999977,0.8
146260,32.8999977,0.8
146270,32.8999977,0.8
146280,32.8999977,0.8
146290,32.8999977,0.8
146300,32.8999977,0.8
146310,32.8999977,0.8
146320,33,0.8
146330,33,0.8
146340,33,0.8
146350,33,0.8
146360,33,0.8
146370,33,0.8
146380,33,0.8
146390,33,0.8
146400,33,0.8
146410,33,0.8
146420,33,0.8
146430,33,0.8
146440,33,0.8
146450,33,0.8
146460,33,0.8
146470,33,0.8
146480,33,0.8
146490,33,0.8
146500,33,0.8
146510,33,0.8
146520,33,0.8
146530,33,0.8
146540,33,0.8
146550,33,0.8
146560,33,0.8
146570,33,0.8
146580,33,0.8
146590,33,0.8
146600,33,0.8
146610,33,0.8
146620,33,0.8
146630,33,0.8
146640,33,0.8
146650,33,0.8
146660,33,0.8
146670,33,0.8
146680,33,0.8
146690,33.1,0.8
146700,33.1,0.8
146710,33.1,0.8
146720,33.1,0.8
146730,33.1,0.8
146740,33.1,0.8
146750,33.1,0.8
146760,33.1,0.8
146770,33.1,0.8
146780,33.1,0.8
146790,33.1,0.8
146800,33.1,0.8
146810,33.1,0.8
146820,33.1,0.8
146830,33.1,0.8
146840,33.1,0.8
146850,33.1,0.8
146860,33.1,0.8
146870,33.1,0.8
146880,33.1,0.8
146890,33.1,0.8
146900,33.1,0.8
146910,33.1,0.8
146920,33.1,0.8
146930,33.1,0.8
146940,33.1,0.8
146950,33.1,0.8
146960,33.1,0.8
146970,33.1,0.8
146980,33.1,0.8
146990,33.1,0.8
147000,33.1,0.8
147010,33.1,0.8
147020,33.1,0.8
147030,33.1,0.8
147040,33.1,0.8
147050,33.1,0.8
147060,33.1,0.8
147070,33.3,0.8
147080,33.3,0.8
147090,33.3,0.8
147100,33.3,0.8
147110,33.3,0.8
147120,33.3,0.8
147130,33.3,0.8
147140,33.3,0.8
147150,33.3,0.8
147160,33.3,0.8
147170,33.3,0.8
147180,33.3,0.8
147190,33.3,0.8
147200,33.3,0.8
147210,33.3,0.8
147220,33.3,0.8
147230,33.3,0.8
147240,33.3,0.8
147250,33.3,0.8
147260,33.3,0.8
147270,33.3,0.8
147280,33.3,0.8
147290,33.3,0.8
147300,33.3,0.8
147310,33.3,0.8
147320,33.3,0.8
147330,33.3,0.8
147340,33.3,0.8
147350,33.3,0.8
147360,33.3,0.8
147370,33.3,0.8
147380,33.3,0.8
147390,33.3,0.8
147400,33.3,0.8
147410,33.3,0.8
147420,33.3,0.8
147430,33.3,0.8
147440,33.3,0.8
147450,33.3,0.8
147460,33.3,0.8
147470,33.3,0.8
147480,33.3,0.8
147490,33.3,0.8
147500,33.3,0.8
147510,33.3,0.8
147520,33.3,0.8
147530,33.3,0.8
147540,33.3,0.8
147550,33.3,0.8
147560,33.3,0.8
147570,33.3,0.8
147580,33.3,0.8
147590,33.3,0.8
147600,33.3,0.8
147610,33.3,0.8
147620,33.3,0.8
147630,33.3,0.8
147640,33.3,0.8
147650,33.3,0.8
147660,33.3,0.8
147670,33.3,0.8
147680,33.3,0.8
147690,33.3,0.8
147700,33.3,0.8
147710,33.3,0.8
147720,33.3,0.8
147730,33.3,0.8
147740,33.3,0.8
147750,33.3,0.8
147760,33.3,0.8
147770,33.3,0.8
147780,33.3,0.8
147790,33.3,0.8
147800,33.4,0.8
147810,33.4,0.8
147820,33.4,0.8
147830,33.4,0.8
147840,33.4,0.8
147850,33.4,0.8
147860,33.4,0.8
147870,33.4,0.8
147880,33.4,0.8
147890,33.4,0.8
147900,33.4,0.8
147910,33.4,0.8
147920,33.4,0.8
147930,33.4,0.8
147940,33.4,0.8
147950,33.4,0.8
147960,33.4,0.8
147970,33.4,0.8
147980,33.4,0.8
147990,33.4,0.8
148000,33.4,0.8
148010,33.4,0.8
148020,33.4,0.8
148030,33.4,0.8
148040,33.4,0.8
148050,33.4,0.8
148060,33.4,0.8
148070,33.4,0.8
148080,33.4,0.8
148090,33.4,0.8
148100,33.4,0.8
148110,33.4,0.8
148120,33.4,0.8
148130,33.4,0.8
148140,33.4,0.8
148150,33.4,0.8
148160,33.4,0.8
148170,33.4,0.8
148180,33.6000023,0.8
148190,33.6000023,0.8
148200,33.6000023,0.8
148210,33.6000023,0.8
148220,33.6000023,0.8
148230,33.6000023,0.8
148240,33.6000023,0.8
148250,33.6000023,0.8
148260,33.6000023,0.8
148270,33.6000023,0.8
148280,33.6000023,0.8
148290,33.6000023,0.8
148300,33.6000023,0.8
148310,33.6000023,0.8
148320,33.6000023,0.8
148330,33.6000023,0.8
148340,33.6000023,0.8
148350,33.6000023,0.8
148360,33.6000023,0.8
148370,33.6000023,0.8
148380,33.6000023,0.8
148390,33.6000023,0.8
148400,33.6000023,0.8
148410,33.6000023,0.8
148420,33.6000023,0.8
148430,33.6000023,0.8
148440,33.6000023,0.8
148450,33.6000023,0.8
148460,33.6000023,0.8
148470,33.6000023,0.8
148480,33.6000023,0.8
148490,33.6000023,0.8
148500,33.6000023,0.8
148510,33.6000023,0.8
148520,33.6000023,0.8
148530,33.6000023,0.8
148540,33.6000023,0.8
148550,33.6000023,0.8
148560,33.6000023,0.8
148570,33.6000023,0.8
148580,33.6000023,0.8
148590,33.6000023,0.8
148600,33.6000023,0.8
148610,33.6000023,0.8
148620,33.6000023,0.8
148630,33.6000023,0.8
148640,33.6000023,0.8
148650,33.6000023,0.8
148660,33.6000023,0.8
148670,33.6000023,0.8
148680,33.6000023,0.8
148690,33.6000023,0.8
148700,33.6000023,0.8
148710,33.6000023,0.8
148720,33.6000023,0.8
148730,33.6000023,0.8
148740,33.6000023,0.8
148750,33.6000023,0.8
148760,33.6000023,0.8
148770,33.6000023,0.8
148780,33.6000023,0.8
148790,33.6000023,0.8
148800,33.6000023,0.8
148810,33.6000023,0.8
148820,33.6000023,0.8
148830,33.6000023,0.8
148840,33.6000023,0.8
148850,33.6000023,0.8
148860,33.6000023,0.8
148870,33.6000023,0.8
148880,33.6000023,0.8
148890,33.6000023,0.8
148900,33.6000023,0.8
148910,33.6000023,0.8
148920,33.8,0.8
148930,33.8,0.8
148940,33.8,0.8
148950,33.8,0.8
148960,33.8,0.8
148970,33.8,0.8
148980,33.8,0.8
148990,33.8,0.8
149000,33.8,0.8
149010,33.8,0.8
149020,33.8,0.8
149030,33.8,0.8
149040,33.8,0.8
149050,33.8,0.8
149060,33.8,0.8
149070,33.8,0.8
149080,33.8,0.8
149090,33.8,0.8
149100,33.8,0.8
149110,33.8,0.8
149120,33.8,0.8
149130,33.8,0.8
149140,33.8,0.8
149150,33.8,0.8
149160,33.8,0.8
149170,33.8,0.8
149180,33.8,0.8
149190,33.8,0.8
149200,33.8,0.8
149210,33.8,0.8
149220,33.8,0.8
149230,33.8,0.8
149240,33.8,0.8
149250,33.8,0.8
149260,33.8,0.8
149270,33.8,0.8
149280,33.8,0.8
149290,33.9,0.8
149300,33.9,0.8
149310,33.9,0.8
149320,33.9,0.8
149330,33.9,0.8
149340,33.9,0.8
149350,33.9,0.8
149360,33.9,0.8
149370,33.9,0.8
149380,33.9,0.8
149390,33.9,0.8
149400,33.9,0.8
149410,33.9,0.8
149420,33.9,0.8
149430,33.9,0.8
149440,33.9,0.8
149450,33.9,0.8
149460,33.9,0.8
149470,33.9,0.8
149480,33.9,0.8
149490,33.9,0.8
149500,33.9,0.8
149510,33.9,0.8
149520,33.9,0.8
149530,33.9,0.8
149540,33.9,0.8
149550,33.9,0.8
149560,33.9,0.8
149570,33.9,0.8
149580,33.9,0.8
149590,33.9,0.8
149600,33.9,0.8
149610,33.9,0.8
149620,33.9,0.8
149630,33.9,0.8
149640,33.9,0.8
149650,33.9,0.8
149660,34,0.8
149670,34,0.8
149680,34,0.8
149690,34,0.8
149700,34,0.8
149710,34,0.8
149720,34,0.8
149730,34,0.8
149740,34,0.8
149750,34,0.8
149760,34,0.8
149770,34,0.8
149780,34,0.8
149790,34,0.8
149800,34,0.8
149810,34,0.8
149820,34,0.8
149830,34,0.8
149840,34,0.8
149850,34,0.8
149860,34,0.8
149870,34,0.8
149880,34,0.8
149890,34,0.8
149900,34,0.8
149910,34,0.8
149920,34,0.8
149930,34,0.8
149940,34,0.8
149950,34,0.8
149960,34,0.8
149970,34,0.8
149980,34,0.8
149990,34,0.8
150000,34,0.8
150010,34,0.8
150020,34,0.8
150030,34.1,0.8
150040,34.1,0.8
150050,34.1,0.8
150060,34.1,0.8
150070,34.1,0.8
150080,34.1,0.8
150090,34.1,0.8
150100,34.1,0.8
150110,34.1,0.8
150120,34.1,0.8
150130,34.1,0.8
150140,34.1,0.8
150150,34.1,0.8
150160,34.1,0.8
150170,34.1,0.8
150180,34.1,0.8
150190,34.1,0.8
150200,34.1,0.8
150210,34.1,0.8
150220,34.1,0.8
150230,34.1,0.8
150240,34.1,0.8
150250,34.1,0.8
150260,34.1,0.8
150270,34.1,0.8
150280,34.1,0.8
150290,34.1,0.8
150300,34.1,0.8
150310,34.1,0.8
150320,34.1,0.8
150330,34.1,0.8
150340,34.1,0.8
150350,34.1,0.8
150360,34.1,0.8
150370,34.1,0.8
150380,34.1,0.8
150390,34.1,0.8
150400,34.1,0.8
150410,34.3,0.8
150420,34.3,0.8
150430,34.3,0.8
150440,34.3,0.8
150450,34.3,0.8
150460,34.3,0.8
150470,34.3,0.8
150480,34.3,0.8
150490,34.3,0.8
150500,34.3,0.8
150510,34.3,0.8
150520,34.3,0.8
150530,34.3,0.8
150540,34.3,0.8
150550,34.3,0.8
150560,34.3,0.8
150570,34.3,0.8
150580,34.3,0.8
150590,34.3,0.8
150600,34.3,0.8
150610,34.3,0.8
150620,34.3,0.8
150630,34.3,0.8
150640,34.3,0.8
150650,34.3,0.8
150660,34.3,0.8
150670,34.3,0.8
150680,34.3,0.8
150690,34.3,0.8
150700,34.3,0.8
150710,34.3,0.8
150720,34.3,0.8
150730,34.3,0.8
150740,34.3,0.8
150750,34.3,0.8
150760,34.3,0.8
150770,34.3,0.8
150780,34.3999977,0.8
150790,34.3999977,0.8
150800,34.3999977,0.8
150810,34.3999977,0.8
150820,34.3999977,0.8
150830,34.3999977,0.8
150840,34.3999977,0.8
150850,34.3999977,0.8
150860,34.3999977,0.8
150870,34.3999977,0.8
150880,34.3999977,0.8
150890,34.3999977,0.8
150900,34.3999977,0.8
150910,34.3999977,0.8
150920,34.3999977,0.8
150930,34.3999977,0.8
150940,34.3999977,0.8
150950,34.3999977,0.8
150960,34.3999977,0.8
150970,34.3999977,0.8
150980,34.3999977,0.8
150990,34.3999977,0.8
151000,34.3999977,0.8
151010,34.3999977,0.8
151020,34.3999977,0.8
151030,34.3999977,0.8
151040,34.3999977,0.8
151050,34.3999977,0.8
151060,34.3999977,0.8
151070,34.3999977,0.8
151080,34.3999977,0.8
151090,34.3999977,0.8
151100,34.3999977,0.8
151110,34.3999977,0.8
151120,34.3999977,0.8
151130,34.3999977,0.8
151140,34.3999977,0.8
151150,34.3999977,0.8
151160,34.3999977,0.8
151170,34.3999977,0.8
151180,34.3999977,0.8
151190,34.3999977,0.8
151200,34.3999977,0.8
151210,34.3999977,0.8
151220,34.3999977,0.8
151230,34.3999977,0.8
151240,34.3999977,0.8
151250,34.3999977,0.8
151260,34.3999977,0.8
151270,34.3999977,0.8
151280,34.3999977,0.8
151290,34.3999977,0.8
151300,34.3999977,0.8
151310,34.3999977,0.8
151320,34.3999977,0.8
151330,34.3999977,0.8
151340,34.3999977,0.8
151350,34.3999977,0.8
151360,34.3999977,0.8
151370,34.3999977,0.8
151380,34.3999977,0.8
151390,34.3999977,0.8
151400,34.3999977,0.8
151410,34.3999977,0.8
151420,34.3999977,0.8
151430,34.3999977,0.8
151440,34.3999977,0.8
151450,34.3999977,0.8
151460,34.3999977,0.8
151470,34.3999977,0.8
151480,34.3999977,0.8
151490,34.3999977,0.8
151500,34.3999977,0.8
151510,34.6,0.8
151520,34.6,0.8
151530,34.6,0.8
151540,34.6,0.8
151550,34.6,0.8
151560,34.6,0.8
151570,34.6,0.8
151580,34.6,0.8
151590,34.6,0.8
151600,34.6,0.8
151610,34.6,0.8
151620,34.6,0.8
151630,34.6,0.8
151640,34.6,0.8
151650,34.6,0.8
151660,34.6,0.8
151670,34.6,0.8
151680,34.6,0.8
151690,34.6,0.8
151700,34.6,0.8
151710,34.6,0.8
151720,34.6,0.8
151730,34.6,0.8
151740,34.6,0.8
151750,34.6,0.8
151760,34.6,0.8
151770,34.6,0.8
151780,34.6,0.8
151790,34.6,0.8
151800,34.6,0.8
151810,34.6,0.8
151820,34.6,0.8
151830,34.6,0.8
151840,34.6,0.8
151850,34.6,0.8
151860,34.6,0.8
151870,34.6,0.8
151880,34.6,0.8
151890,34.6999969,0.8
151900,34.6999969,0.8
151910,34.6999969,0.8
151920,34.6999969,0.8
151930,34.6999969,0.8
151940,34.6999969,0.8
151950,34.6999969,0.8
151960,34.6999969,0.8
151970,34.6999969,0.8
151980,34.6999969,0.8
151990,34.6999969,0.8
152000,34.6999969,0.8
152010,34.6999969,0.8
152020,34.6999969,0.8
152030,34.6999969,0.8
152040,34.6999969,0.8
152050,34.6999969,0.8
152060,34.6999969,0.8
152070,34.6999969,0.8
152080,34.6999969,0.8
152090,34.6999969,0.8
152100,34.6999969,0.8
152110,34.6999969,0.8
152120,34.6999969,0.8
152130,34.6999969,0.8
152140,34.6999969,0.8
152150,34.6999969,0.8
152160,34.6999969,0.8
152170,34.6999969,0.8
152180,34.6999969,0.8
152190,34.6999969,0.8
